frame,time_sec,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true
239,11.95,42.453027139874735,514.1572488286674,506.32537898900324,505.46675662584016,0.8586223631630787,129.33388221672848,129.33388221672848,129.33388221672848,133.37248507206198,128.9333495926368,102.39064290624219,0.56108019954329,42597.02217222848,45572.0,-2974.977827771523,46089.0,0.0,0.56108019954329,36.378861300840896,38.518513859260736,36.378861300840896,38.518513859260736,109.02922529906601,85.52937005106463,236.86940847877096,0.9578132884979375,516.5616119081557,524.2394188766713,0.019816092956153386,0.01923199531543751
240,12.0,42.546972860125265,512.1569033617733,505.8810402231205,505.0247706380925,0.8562695850280306,129.739077196724,129.739077196724,129.739077196724,133.61822652777118,129.3372897289222,102.30107841486256,0.5610803882637723,42693.01930161314,45686.0,-2992.980698386862,46201.0,0.0,0.5610803882637723,36.34682413282456,38.48459291940412,36.34682413282456,38.48459291940412,108.93340769403363,85.45417447875195,236.66204099810625,0.957813274798183,516.5616119081557,524.2394188766713,0.020676278373806367,0.02304770507488374
241,12.05,42.64091858037578,512.1370127061564,505.4195760452834,504.56574834435395,0.8538277009294575,130.15989037697142,130.15989037697142,130.15989037697142,133.61968224128293,129.7567996976333,102.20806170171002,0.5610805844232537,42792.4690556954,45782.0,-2989.530944304599,46297.0,0.0,0.5610805844232537,36.31355231917562,38.449364736771884,36.31355231917562,38.449364736771884,108.83389728404708,85.37608090302928,236.44668080225955,0.9578132605581721,516.5616119081557,524.2394188766713,0.02156961649107858,0.023085647005422927
242,12.1,42.734864300626306,512.1364322597593,504.9405159467267,504.0892215399467,0.8512944067799708,130.59675098869153,130.59675098869153,130.59675098869153,134.2657184258553,130.19230740070975,102.11149789319651,0.5610807882407097,42895.444392273,45917.0,-3021.555607727001,46432.0,0.0,0.5610807882407097,36.27901194891835,38.4127934063759,36.27901194891835,38.4127934063759,108.73059262413496,85.29500971561322,236.22310825168427,0.9578132457619788,516.5616119081557,524.2394188766713,0.022497018155300363,0.023086754221660732
243,12.15,42.82881002087683,512.1165660368013,504.4433931571723,503.59472572416485,0.8486674330074493,131.05008486745237,131.05008486745237,131.05008486745237,134.93766482390083,130.64423735495413,102.01129286661634,0.5610809999349388,43002.015322662955,46043.0,-3040.9846773370446,46558.0,0.0,0.5610809999349388,36.243169381651654,38.374843309709604,36.243169381651654,38.374843309709604,108.62339307675009,85.21088194214582,235.99110544691513,0.9578132303936912,516.5616119081557,524.2394188766713,0.023459386976549035,0.023124649546282905
244,12.2,42.92275574112735,511.11659801846764,503.92774639985015,503.08180184531386,0.8459445545362883,131.52031285338802,131.52031285338802,131.52031285338802,135.4659937942575,131.1130090972056,101.90735360377698,0.5610812197238745,43112.24844919141,46168.0,-3055.7515508085926,46682.0,0.0,0.5610812197238745,36.20599137413631,38.33547924877564,36.20599137413631,38.33547924877564,108.51219919028381,85.12361953925745,235.75045704739694,0.957813214437455,516.5616119081557,524.2394188766713,0.024457615930143506,0.025032113926730104
245,12.25,43.01670146137787,510.1163552555014,503.39312177404867,502.5499981726216,0.8431236014270667,132.00784907510456,132.00784907510456,132.00784907510456,135.4002557798788,131.59903547356006,101.7995885703379,0.5610814478238327,43226.206480839595,46246.0,-3019.7935191604047,46759.0,0.0,0.5610814478238327,36.16744521607552,38.29466658984995,36.16744521607552,38.29466658984995,108.39691310507675,85.03314571320868,235.50095114983776,0.9578131978775312,516.5616119081557,524.2394188766713,0.025492583712256822,0.02694010238953881
246,12.3,43.110647181628394,510.11595195664756,502.8390747653781,501.99887229521505,0.8402024701630353,132.5130991170996,132.5130991170996,132.5130991170996,136.0871442815246,132.10272081246518,101.68790812090049,0.5610816844486992,43343.94772851157,46424.0,-3080.0522714884282,46937.0,0.0,0.5610816844486992,36.12749887510017,38.25237141699375,36.12749887510017,38.25237141699375,108.27743898696909,84.93938526014324,235.24238022617183,0.9578131806983572,516.5616119081557,524.2394188766713,0.02656515084829303,0.02694087169234083
247,12.35,43.20459290187891,509.1156647965902,502.2651723827675,501.42799324720306,0.8371791355644405,133.03645807157207,133.03645807157207,133.03645807157207,137.0679842576787,132.62445898256323,101.572224929647,0.5610819298090626,43465.52558176812,46557.0,-3091.4744182318827,47069.0,0.0,0.5610819298090626,36.08612115089134,38.20856069523603,36.08612115089134,38.20856069523603,108.15368348817574,84.84226492778254,234.97454212068186,0.9578131628846032,516.5616119081557,524.2394188766713,0.02767615555592251,0.02884894484372791
248,12.4,43.298538622129435,509.1145520068766,501.67099541994247,500.8369437566266,0.8340516633158472,133.5783084766742,133.5783084766742,133.5783084766742,137.18901384110188,133.16463133732853,101.45245444608315,0.5610821841112772,43590.987969277165,46725.0,-3134.0120307228353,47237.0,0.0,0.5610821841112772,36.04328183827168,38.16320244325658,36.04328183827168,38.16320244325658,108.02555623499997,84.74171379818489,234.69724110522935,0.9578131444212474,516.5616119081557,524.2394188766713,0.028826409367138095,0.0288510675183562
249,12.45,43.39248434237996,508.114587976037,501.05614083768364,500.2253226146157,0.8308182230679222,134.13901814456415,134.13901814456415,134.13901814456415,137.18848374270732,133.72360454984585,101.32851537513656,0.5610824475564765,43720.37680565765,46836.0,-3115.623194342348,47347.0,0.0,0.5610824475564765,35.99895189900331,38.11626591528358,35.99895189900331,38.11626591528358,107.89297034158744,84.63766369093713,234.41028899087217,0.9578131252936432,516.5616119081557,524.2394188766713,0.030016692516494747,0.030758524292557432
250,12.5,43.486430062630475,507.11331579129484,500.42022426160156,499.592747159527,0.8274771020745675,134.71893788404856,134.71893788404856,134.71893788404856,138.94666253169476,134.30172834250612,101.20033018055284,0.5610827203395196,43853.727427839876,46978.0,-3124.2725721601237,47488.0,0.0,0.5610827203395196,35.95310364190749,38.06772179180507,35.95310364190749,38.06772179180507,107.75584294858396,84.5300495858886,234.11350629341644,0.9578131054875959,516.5616119081557,524.2394188766713,0.031247749105723366,0.03266847640353687
251,12.55,43.580375782881006,507.09567897522436,499.76288258846023,498.938855869143,0.8240267193172031,135.3183991241584,135.3183991241584,135.3183991241584,139.17733513671584,134.89933311794152,101.06782561018872,0.5610830026478814,43991.06802452532,47155.0,-3163.931975474683,47665.0,0.0,0.5610830026478814,35.90571091080561,38.017542378559824,35.90571091080561,38.017542378559824,107.61409578519245,84.41881006424853,233.80672344965382,0.9578130849894443,516.5616119081557,524.2394188766713,0.03252028205820734,0.03270211907792464
252,12.6,43.67432150313152,507.09535752438006,499.0837766922475,498.263311052196,0.8204656400515091,135.93771144666871,135.93771144666871,135.93771144666871,139.17556590194152,135.51672749918683,100.9309332414289,0.5610832946604896,44132.41906279408,47312.0,-3179.580937205923,47822.0,0.0,0.5610832946604896,35.85674927964389,37.965701813136945,35.85674927964389,37.965701813136945,107.46765575273155,84.30388776655326,233.48978208018187,0.957813063786146,516.5616119081557,524.2394188766713,0.0338349478803619,0.032702732253570566
253,12.65,43.76826722338205,505.0949495018407,498.38259421924454,497.56580162853714,0.8167925907073936,136.57716003735013,136.57716003735013,136.57716003735013,140.95082534653346,136.1541957888241,100.78959004456524,0.5610835965465063,44277.792716376964,47473.0,-3195.2072836230363,47981.0,0.0,0.5610835965465063,35.80619625402739,37.91217627835772,35.80619625402739,37.91217627835772,107.31645552737476,84.18522986568502,233.16253629379966,0.9578130418653623,516.5616119081557,524.2394188766713,0.03519235125072229,0.03651856133949816
254,12.7,43.86221294363257,505.0935965430492,497.6590524593071,496.8460459852513,0.8130064740557827,137.23700306759878,137.23700306759878,137.23700306759878,141.16584633815194,136.81199535872142,100.64373896156195,0.5610839084640611,44427.192300564755,47663.0,-3235.807699435245,48171.0,0.0,0.5610839084640611,35.75403147823871,37.85694422146918,35.75403147823871,37.85694422146918,107.16043417931306,84.0627885527773,232.82485402750882,0.9578130192155562,516.5616119081557,524.2394188766713,0.03659303946149495,0.03652114214273949
255,12.75,43.95615866388309,504.0935517783083,496.9129012784372,496.1037948938918,0.8091063845453732,137.91746902003257,137.91746902003257,137.91746902003257,141.59105033808862,137.4903539839115,100.4933294972021,0.5610842305589443,44580.61171917098,47826.0,-3245.388280829022,48333.0,0.0,0.5610842305589443,35.7002369466663,37.79998657800195,35.7002369466663,37.79998657800195,106.9995378051218,83.93652153347784,232.47661841516927,0.9578129958260796,516.5616119081557,524.2394188766713,0.03803749674145751,0.038428752918906905
256,12.8,44.05010438413361,504.0921006519752,496.14392609556245,495.3388344718518,0.8050916237106662,138.61875397362448,138.61875397362448,138.61875397362448,142.20298828263452,138.18946713613252,100.33831831917712,0.5610845629632558,44738.03492937572,48033.0,-3294.965070624283,48540.0,0.0,0.5610845629632558,35.64479721840672,37.74128699899393,35.64479721840672,37.74128699899393,106.83372016964455,83.80639253167885,232.1177291768384,0.9578129716872781,516.5616119081557,524.2394188766713,0.03952613849327902,0.038431520979225975
257,12.85,44.144050104384135,502.09161348313114,495.35195088421375,494.55098916869497,0.8009617155187811,139.34101886595528,139.34101886595528,139.34101886595528,142.97113950897588,138.90949525455954,100.17866986322619,0.5610849057940303,44899.43543065066,48208.0,-3308.5645693493425,48713.0,0.0,0.5610849057940303,35.587699633651106,37.68083208009682,35.587699633651106,37.68083208009682,106.6629433532321,83.67237179744689,231.74810401978684,0.9578129467905857,516.5616119081557,524.2394188766713,0.04105930548264003,0.04224750103873909
258,12.9,44.23799582463465,502.06245796387475,494.53684117762134,493.74012475608106,0.7967164215402818,140.08438675216928,140.08438675216928,140.08438675216928,143.53530401844074,139.65056101324885,100.01435693900461,0.5610852591518297,45064.775784290156,48371.0,-3306.2242157098444,48876.0,0.0,0.5610852591518297,35.528934530301996,37.61861159093468,35.528934530301996,37.61861159093468,106.48717839969996,83.53443661551034,231.36768004117437,0.9578129211286331,516.5616119081557,524.2394188766713,0.04263725802073404,0.04230311593187097
259,12.95,44.331941544885176,501.0617124606063,493.6985070535776,492.90615129778826,0.7923557557893446,140.84894008217842,140.84894008217842,140.84894008217842,144.31359414512264,140.4127466067741,99.84536133191199,0.5610856231193322,45234.00717032849,48616.0,-3381.992829671508,49120.0,0.0,0.5610856231193322,35.46849545911818,37.554618702895084,35.46849545911818,37.554618702895084,106.3064059599048,83.39257181030689,230.97641512135266,0.9578128946953435,516.5616119081557,524.2394188766713,0.044260170185939196,0.044212063384568845
260,13.0,44.4258872651357,500.0608115356971,492.8369060733703,492.0490260742806,0.7878799990896823,141.63471801953506,141.63471801953506,141.63471801953506,145.13795369244394,141.19609107740254,99.67167439570221,0.5610859977599068,45407.06898880607,48839.0,-3431.9310111939267,49342.0,0.0,0.5610859977599068,35.406379395529704,37.4888502134026,35.406379395529704,37.4888502134026,106.1206169253974,83.24677024323904,230.57428929580155,0.9578128674860438,516.5616119081557,524.2394188766713,0.0459281241344035,0.04612130730799213
261,13.05,44.519832985386216,499.0599020021135,491.95204614716835,491.16875643436083,0.783289712807516,142.44171382715237,142.44171382715237,142.44171382715237,145.13270742989644,142.00058770891133,99.49329763031912,0.5610863831162051,45583.888512441175,48953.0,-3369.1114875588246,49455.0,0.0,0.5610863831162051,35.342586946134965,37.42130676455514,35.342586946134965,37.42130676455514,105.92981304619352,83.09703329745736,230.16130609282737,0.9578128394975567,516.5616119081557,524.2394188766713,0.04764110455300907,0.04803056765268032
262,13.1,44.61377870563675,498.05861860873597,491.04398829649455,490.26540254471445,0.7785857517800991,143.26987234663278,143.26987234663278,143.26987234663278,147.12627742872496,142.82618151372236,99.3102432390281,0.5610867792087604,45764.38059775111,49200.0,-3435.6194022488926,49701.0,0.0,0.5610867792087604,35.277122547757784,37.351993053889146,35.277122547757784,37.351993053889146,105.73400752633157,82.94337134521282,229.73749382330323,0.9578128107283148,516.5616119081557,524.2394188766713,0.04939899331156283,0.04994054114441626
263,13.15,44.707724425887264,497.0584027492429,490.11284928293463,489.3390800066648,0.7737692762698316,144.11908759933175,144.11908759933175,144.11908759933175,147.11388603776248,143.67276684139512,99.12253465863947,0.5610871860346306,45948.447461548014,49387.0,-3438.552538451986,49887.0,0.0,0.5610871860346306,35.20999465684321,37.28091803491043,35.20999465684321,37.28091803491043,105.53322559056238,82.78580419254274,229.30290680807587,0.9578127811784503,516.5616119081557,524.2394188766713,0.05120156437393886,0.05184847828816708
264,13.2,44.80167014613779,497.0463415415118,489.158804071023,488.3899623082541,0.7688417627688864,144.98920053838833,144.98920053838833,144.98920053838833,148.959659239901,144.54018513761903,98.9302070563536,0.5610876035660787,46135.978529488464,49641.0,-3505.021470511536,50141.0,0.0,0.5610876035660787,35.141215926876505,37.20809510494638,35.141215926876505,37.20809510494638,105.32750501525743,82.62436149587575,228.85762652806693,0.9578127508498947,516.5616119081557,524.2394188766713,0.05304847903023213,0.05187148534810326
265,13.25,44.89561586638831,495.0454458869365,488.1820880923888,487.4182830789165,0.7638050134723358,145.8799969817325,145.8799969817325,145.8799969817325,149.13376263040607,145.42822288362208,98.73330778659738,0.5610880317493155,46326.85036297953,49865.0,-3538.1496370204695,50363.0,0.0,0.5610880317493155,35.070803371455085,37.13354227780809,35.070803371455085,37.13354227780809,105.11689661643699,82.45908314497746,228.4017626817112,0.9578127197464711,516.5616119081557,524.2394188766713,0.054939281513649685,0.05568824460451871
266,13.3,44.98956158663883,495.04381858966156,487.1829992777875,486.42433811354067,0.7586611642468029,146.79120575650504,146.79120575650504,146.79120575650504,150.97469063305329,146.33660974633725,98.53189680112558,0.5610884705033244,46520.92667023394,50091.0,-3570.0733297660627,50589.0,0.0,0.5610884705033244,34.99877851060462,37.05728233870957,34.99877851060462,37.05728233870957,104.9014646877212,82.29001960659258,227.9354541341595,0.9578126878739778,516.5616119081557,524.2394188766713,0.056873395066747046,0.05569134871538162
267,13.35,45.08350730688935,493.0432895340241,486.16189982363977,485.4084871327177,0.7534126909220618,147.72249708533346,147.72249708533346,147.72249708533346,151.12116088577727,147.26501696967577,98.32604700565471,0.5610889197187702,46718.0584066133,50338.0,-3619.9415933866985,50834.0,0.0,0.5610889197187702,34.9251674979341,36.97934297890066,34.9251674979341,36.97934297890066,104.68128738100737,82.11723222313537,227.45886974266227,0.9578126552402696,516.5616119081557,524.2394188766713,0.058850118521623584,0.05950740867501636
268,13.4,45.177453027139876,492.041227438198,485.11921766018395,484.37115524644526,0.748062413738694,148.6734812444669,148.6734812444669,148.6734812444669,152.1362680706372,148.21305603681787,98.1158445564007,0.5610893792570197,46918.083968607156,50572.0,-3653.916031392844,51067.0,0.0,0.5610893792570197,34.85000122625847,36.899756907502535,34.85000122625847,36.899756907502535,104.45645702278001,81.94079346085971,226.97220904278322,0.9578126218553309,516.5616119081557,524.2394188766713,0.06086862345776123,0.061418867561441326
269,13.45,45.27139874739039,492.03137019344825,484.0554475893633,483.31283408957023,0.7426134997930944,149.64370752284756,149.64370752284756,149.64370752284756,152.32202848330388,149.18027763250763,97.90138909009224,0.5610898489492918,47120.82948486804,50843.0,-3722.170515131962,51338.0,0.0,0.5610898489492918,34.773315409391714,36.818561938109724,34.773315409391714,36.818561938109724,104.22708035918184,81.76078710211635,226.4757027805637,0.9578125877313312,516.5616119081557,524.2394188766713,0.06292795199921264,0.06143767050604032
270,13.5,45.36534446764092,490.02333118002116,482.97115206217694,482.2340825988289,0.7370694633480639,150.63266350975255,150.63266350975255,150.63266350975255,154.09709078916467,150.1661709329011,97.68279388135096,0.5610903285959371,47326.10920666724,51067.0,-3740.8907933327573,51560.0,0.0,0.5610903285959371,34.69515063792884,36.7358010478539,34.69515063792884,36.7358010478539,103.99327872331688,81.57730837658119,225.96961327649615,0.9578125528826874,516.5616119081557,524.2394188766713,0.06502701530974608,0.06526805590080886
271,13.55,45.45929018789144,489.02224859565706,481.8669615673671,481.1355274034927,0.7314341638744395,151.63977473666407,151.63977473666407,151.63977473666407,155.0359427831077,151.17016324854552,97.46018592177154,0.5610908179658833,47533.725998961396,51316.5,-3782.774001038604,51809.0,0.0,0.5610908179658833,34.61555240698963,36.651522406780714,34.61555240698963,36.651522406780714,103.75518811872533,81.39046402668515,225.4542346081863,0.9578125173260981,516.5616119081557,524.2394188766713,0.06716459284039333,0.06717764634425394
272,13.6,45.55323590814196,488.0203392639629,480.7435746061051,480.0178628043848,0.7257118017203084,152.66440469650775,152.66440469650775,152.66440469650775,156.08709497058624,152.19162004355792,97.2337059155791,0.5610913167962467,47743.47193198612,51563.0,-3819.528068013882,52054.0,0.0,0.5610913167962467,34.5345711141011,36.56577937560854,34.5345711141011,36.56577937560854,103.51295921356758,81.20037230297316,224.9298925998547,0.9578124810805752,516.5616119081557,524.2394188766713,0.06933933237845602,0.06908881382921916
273,13.65,45.64718162839249,487.01406422694527,479.6017572306826,478.88185031935535,0.7199069113272571,153.70585526034102,153.70585526034102,153.70585526034102,157.0693382118702,153.2298453510234,97.00350818743587,0.561091824792134,47955.128971937585,51839.0,-3883.8710280624146,52329.0,0.0,0.561091824792134,34.452262025633544,36.47863047019263,34.452262025633544,36.47863047019263,103.26675724077829,81.00716288566394,224.3969446084142,0.9578124441674568,516.5616119081557,524.2394188766713,0.07154975094054128,0.07100830900791799
274,13.7,45.741127348643005,485.01344225836124,478.44234212916837,477.7283177772247,0.7140243519436922,154.76336750799112,154.76336750799112,154.76336750799112,158.9888452516554,154.28408260106033,96.76976049874474,0.5610923416266338,48168.469767887684,52053.0,-3884.5302321123163,52541.0,0.0,0.5610923416266338,34.36868521049357,36.39013929131971,34.36868521049357,36.39013929131971,103.01676180030049,80.81097672936653,223.85577909768807,0.9578124066104113,516.5616119081557,524.2394188766713,0.07379423654455552,0.07482454620135703
275,13.75,45.83507306889353,485.0119656689942,477.266227242424,476.55815794662783,0.7080692957961787,155.83612298507424,155.83612298507424,155.83612298507424,159.05373512243787,155.353515873947,96.53264376970381,0.5610928669410242,48383.258530632214,52364.0,-3980.7414693677856,52852.0,0.0,0.5610928669410242,34.28390544009486,36.3003744188008,34.28390544009486,36.3003744188008,102.76316656047533,80.6119658286492,223.30681499440382,0.9578123684354207,516.5616119081557,524.2394188766713,0.07607105088699151,0.07482736283305969
276,13.8,45.92901878914405,483.01029425129497,476.0743739048707,475.3723266911428,0.7020472137278944,156.92324539430038,156.92324539430038,156.92324539430038,160.0756674747163,156.43727158618844,96.29235170536404,0.5610934003451958,48599.2519977239,52615.0,-4015.748002276101,53101.0,0.0,0.5610934003451958,34.197992053991506,36.209409269203206,34.197992053991506,36.209409269203206,102.50617885673,80.4102929030172,222.7505008219288,0.9578123296707536,516.5616119081557,524.2394188766713,0.07837833294217689,0.07864560187732761
277,13.85,46.02296450939457,482.00808641321873,474.867804505771,474.17184064742514,0.6959638583458627,158.02380272406538,158.02380272406538,158.02380272406538,160.1173584083411,157.53442061251667,96.04909032503375,0.5610939414183003,48816.20047752608,52844.0,-4027.7995224739207,53329.0,0.0,0.5610939414183003,34.11101879094136,36.117321916983144,34.11101879094136,36.117321916983144,102.24601918687463,80.20613100074411,222.18731361022776,0.9578122903469122,516.5616119081557,524.2394188766713,0.08071410348974561,0.08055733877079463
278,13.9,46.11691022964509,481.0037123908695,473.64759967352023,472.9577744287833,0.6898252447369373,159.13680981210175,159.13680981210175,159.13680981210175,162.0416337063259,158.6439808416019,95.80307739551642,0.5610944897096275,49033.84896376453,53193.5,-4159.6510362354675,53678.0,0.0,0.5610944897096275,34.0230635855868,36.02419487921145,34.0230635855868,36.02419487921145,101.98292060354568,79.99966302199778,221.61775758317853,0.9578122504965787,516.5616119081557,524.2394188766713,0.08307627056550515,0.08247320771575373
279,13.95,46.21085594989562,480.0026809628763,472.41489499143717,471.7312573625743,0.6836376288628685,160.26123133650202,160.26123133650202,160.26123133650202,162.05223536412973,159.7649201578133,95.55454176988601,0.5610950447397154,49251.93831079797,53392.5,-4140.561689202033,53876.0,0.0,0.5610950447397154,33.93420833136521,35.9301148645464,33.93420833136521,35.9301148645464,101.71712800563888,79.79108116268816,221.04236262719851,0.9578122101545279,516.5616119081557,524.2394188766713,0.08546263581926361,0.08438270057712272
280,14.0,46.304801670146134,478.00087318003295,471.17087725967565,470.4934697759071,0.6774074837685475,161.39598522083716,161.39598522083716,161.39598522083716,164.01072580326826,160.896159835792,95.30372263473612,0.5610956060016914,49470.206458695706,53724.0,-4253.793541304294,54205.0,0.0,0.5610956060016914,33.84453861071115,35.835172487571754,33.84453861071115,35.835172487571754,101.44889733188344,79.58058628152855,220.46168254798076,0.957812169357532,516.5616119081557,524.2394188766713,0.08787090175131029,0.08820119974136487
281,14.05,46.398747390396665,477.0011798989724,469.91678032405014,469.2456388502741,0.6711414737760606,162.53994643446376,162.53994643446376,162.53994643446376,166.01912347570033,162.0365783289891,95.05086867007927,0.5610961729628408,49688.38969623889,53996.5,-4308.11030376111,54477.0,0.0,0.5610961729628408,33.75414339405179,35.739461950095404,33.75414339405179,35.739461950095404,101.17849466104869,79.36838719382763,219.87629312502662,0.9578121281442504,516.5616119081557,524.2394188766713,0.09029867978729889,0.09010814005348922
282,14.1,46.49269311064718,476.0031082337472,468.65388049864896,467.98903407178267,0.6648464268662906,163.6919511635682,163.6919511635682,163.6919511635682,167.04772960979165,163.18501542779276,94.7962371273091,0.5610967450663917,49906.223949174295,54264.5,-4358.276050825705,54745.0,0.0,0.5610967450663917,33.663114709536266,35.6430806914596,33.663114709536266,35.6430806914596,100.90619522458522,79.1546998965672,219.28678997650067,0.9578120865550974,516.5616119081557,524.2394188766713,0.09274349913950763,0.09201198709224079
283,14.15,46.5866388308977,475.0042725457051,467.38349161497064,466.7249623094936,0.6585293054770318,164.85080132314852,164.85080132314852,164.85080132314852,169.03904011909594,164.34027675753677,94.54009283180787,0.561097321733519,50123.4460804728,54553.5,-4430.0539195271995,55032.0,0.0,0.561097321733519,33.57154728586735,35.546129010372226,33.57154728586735,35.546129010372226,100.63228233876097,78.93974673030965,218.69378624966043,0.9578120446320982,516.5616119081557,524.2394188766713,0.09520281639110428,0.09391729152391126
284,14.2,46.68058455114823,473.0063546294581,466.106959735858,465.4547625598801,0.6521971759779035,166.0152693750834,166.0152693750834,166.0152693750834,168.1337766288841,165.50113858164858,94.28270711790412,0.5610979023655348,50339.795188995515,54806.5,-4466.704811004485,55283.0,0.0,0.5610979023655348,33.47953817099327,35.4487096611785,33.47953817099327,35.4487096611785,100.35704626455455,78.72375548441909,218.09791015471262,0.9578120024187284,516.5616119081557,524.2394188766713,0.09767402572932282,0.09772837066887163
285,14.25,46.774530271398746,472.0070615288496,464.8256575775545,464.1798004004563,0.6458571770982076,167.18410341282183,167.18410341282183,167.18410341282183,170.09275044256884,166.66635287059236,94.0243567049096,0.5610984863462691,50555.01389285859,55085.5,-4530.4861071414125,55562.0,0.0,0.5610984863462691,33.387186329792,35.35092742789044,33.387186329792,35.35092742789044,100.08078300464723,78.50695845292984,217.49980236229501,0.9578119599597467,516.5616119081557,524.2394188766713,0.10015446974367848,0.09963454762662449
286,14.3,46.86847599164927,471.0123650692354,463.54097868770697,462.901462200099,0.6395164876079775,168.35603246912726,168.35603246912726,168.35603246912726,170.213953668705,167.83465259317543,93.76532252386284,0.5610990730446072,50768.849583928924,55374.5,-4605.650416071076,55850.0,0.0,0.5610990730446072,33.294592224195625,35.252888679623254,33.294592224195625,35.252888679623254,99.80379304783709,78.28959144915905,216.90011328689195,0.9578119173010042,516.5616119081557,524.2394188766713,0.10264145069664166,0.10153195637498924
287,14.35,46.96242171189979,470.0138401132865,462.2543314309414,461.6211491373826,0.633182293558832,169.52977199982848,169.52977199982848,169.52977199982848,172.17675466173407,169.00475718331683,93.50588850537775,0.5610996618171723,50981.05564026185,55671.5,-4690.444359738147,56145.0,0.0,0.5610996618171723,33.201857379482064,35.15470091138485,33.201857379482064,35.15470091138485,99.52638007200433,78.07189278780714,216.29950028026303,0.9578118744892543,516.5616119081557,524.2394188766713,0.10513224216682604,0.10343666807730356
288,14.4,47.05636743215031,468.0148486995315,460.9671328366697,460.34027108126395,0.6268617554057414,170.70402949376083,170.70402949376083,170.70402949376083,174.09550570101834,170.17537813261492,93.2463403396145,0.5611002520111248,51191.39258391707,55945.5,-4754.10741608293,56417.0,0.0,0.5611002520111248,33.10908394067546,35.05647227439289,33.10908394067546,35.05647227439289,99.24884961742156,77.85410224379456,215.69862476038523,0.9578118315719482,516.5616119081557,524.2394188766713,0.10762410095888164,0.1072497949460125
289,14.45,47.150313152400834,467.01602958513934,459.6808023659867,459.060240390653,0.6205619753337146,171.8775101570708,171.8775101570708,171.8775101570708,174.348108781061,171.34522465704848,92.9869642198253,0.5611008429670515,51399.629172437104,56221.5,-4821.870827562896,56693.0,0.0,0.5611008429670515,33.01637422315745,34.95831110026319,33.01637422315745,34.95831110026319,98.97150774267024,77.63645999745859,215.09814930243726,0.957811788597024,516.5616119081557,524.2394188766713,0.11011427917001759,0.10915506776302508
290,14.5,47.24425887265136,466.0165884063184,458.3967556557987,457.782465690696,0.6142899651027278,173.04892261886928,173.04892261886928,173.04892261886928,176.28298754954457,172.51300938496027,92.72804558119384,0.5611014340219243,51605.543413323576,56531.5,-4925.956586676424,57001.0,0.0,0.5611014340219243,32.92383026168123,34.860325423503866,32.92383026168123,34.860325423503866,98.69465967570154,77.41920557595552,214.49873471895654,0.9578117456126922,516.5616119081557,524.2394188766713,0.11260003630060422,0.1110615271837273
291,14.55,47.338204592901874,465.02443059241807,457.11639829869716,456.5083456839709,0.6080526147262617,174.2169846048788,174.2169846048788,174.2169846048788,177.36280263547326,173.6774540131333,92.46986784676267,0.5611020245120905,51808.92349208232,56747.0,-4938.076507917678,57216.0,0.0,0.5611020245120905,32.831553362007895,34.762622506789796,32.831553362007895,34.762622506789796,98.41860847266071,77.20257680076435,213.90103715647442,0.957811702667221,516.5616119081557,524.2394188766713,0.11507865129557449,0.11295409340094598
292,14.6,47.432150313152405,463.03391040059597,455.84111971651896,455.23926305423754,0.6018566622814205,175.38042852623022,175.38042852623022,175.38042852623022,178.28528374624682,174.83729487827998,92.21271119213179,0.5611026137762778,52009.56860579114,57025.0,-5015.431394208863,57493.0,0.0,0.5611026137762778,32.739643659342306,34.66530837343208,32.739643659342306,34.66530837343208,98.14365369696728,76.9868087510996,213.3057052356777,0.9578116598087125,516.5616119081557,524.2394188766713,0.11754743440446125,0.1167510611987651
293,14.65,47.52609603340292,462.034721487332,454.5722871840355,453.9765785189076,0.5957086651278587,176.5380069319191,176.5380069319191,176.5380069319191,180.071511082221,175.99128839261272,91.95685134030234,0.5611032011585722,52207.28969564161,57305.5,-5098.210304358392,57773.0,0.0,0.5611032011585722,32.64819968763597,34.568487351356,32.64819968763597,34.568487351356,97.8700901308228,76.7721327527857,212.713377261435,0.9578116170848907,516.5616119081557,524.2394188766713,0.12000373875080339,0.1186570394165134
294,14.7,47.620041753653446,462.0363668959122,453.3112400568314,452.72162508403227,0.5896149727991542,177.68849777560175,177.68849777560175,177.68849777560175,180.38672720904947,177.13821629432906,91.70255839757459,0.5611037860113491,52401.91007348959,57608.5,-5206.589926510409,58074.0,0.0,0.5611037860113491,32.55731796365348,34.47226163270966,32.55731796365348,34.47226163270966,97.59820653079919,76.55877540173327,212.12467852793583,0.9578115745428856,516.5616119081557,524.2394188766713,0.12244497150626465,0.11865390075787585
