frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,austenite_fraction,area_proj_true_px2,area_proj_true_norm,area_proj_raster_true_px2,area_proj_contour_true_px2,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px
232,11.6,152.7807937325972,200.25154406430931,423.8923622716268,185.49012551137807,0.9741403026134801,283.95840065545895,339.424934780169,332.6476523800084,369.3516027258469,29.926667945677877,0.08816873741188196,103.40015311199744,104.17229981863224,32.3936767578125,104.17229981863224,102.31956560761573,99.74177855268866,103.40015311199744,40.0,0.6197183098591549,22194.797956724957,21840.5,354.29795672495675,8840.0,9451.0,786.0,0.0831658025605756,2,1,1.5909090909090908,0.88,21.321972613928104,4.109329562768057,0.6197183098591549,4.0,4.0,4.0,4.0,48.0,52.0,176.0,0.9859154929577465,65,14.40125625638976,0.03305946791862291,115,337.4290815128212,22201.367634195278,3.9879992125206676,0.2598588359496607,420.4172446456188,341.9944612110107,0.19264744940165435,0.1696988318174646,51.1654,0.559081,22795.5352,0.901936,22828.0,23558.0,0.4169912797286493,0.5265215903782874,0.7472617509859841,1.0,283.9792842047618,334.82467715065536,103.40015311199744,99.74574228083776,22201.367634195278,176.0,8868.0,24.268118952699467
233,11.65,152.8224572490771,200.74337668565457,423.92635196622234,185.26840136203967,0.9748098055790364,283.9570274826677,334.23637755923045,331.85670348318075,358.5044965119299,24.268118952699467,0.07260765309245515,104.04440937647513,104.30305898074855,32.78131103515625,104.82638491090466,102.33137551087437,99.74563608180328,104.04440937647513,44.0,0.6197183098591549,22177.47173425416,21792.5,384.97173425415895,8868.0,9464.0,767.0,0.08104395604395605,2,1,1.6666666666666667,0.8932692307692308,21.19913221054756,4.360902489718815,0.6197183098591549,4.0,4.0,4.0,4.0,48.0,52.0,176.0,0.9859154929577465,67,14.609420525188172,0.0,113,334.23637755923045,22198.26643616189,0.493594140995225,0.22431428340285514,420.4172446456188,341.9944612110107,0.2049888965877995,0.1697028470076124,51.2782,0.567847,22777.0527,0.901205,22819.0,23543.0,0.41699861737582733,0.5559512798724402,0.7676800764141805,1.0,283.9675753905247,334.23637755923045,104.04440937647513,99.74591447036731,22198.26643616189,176.0,8897.0,24.268118952699467
234,11.7,152.84596549688393,200.71800441001596,423.6363064731811,185.2421344685531,0.9765569301740407,283.9675753905247,334.17142597267053,289.1217228737077,351.839272461887,17.66784648921646,0.052870608065279,104.28201061252857,104.36875679524891,32.78131103515625,104.89943317963447,102.79885667139908,99.8120584975052,104.28201061252857,44.0,0.647887323943662,22168.324572701706,21784.5,383.8245727017056,8979.0,9538.0,749.0,0.0785279932899979,2,1,1.7,0.922920892494929,20.135360665402906,4.251717697191794,0.647887323943662,4.0,4.0,4.0,4.0,48.0,56.0,172.0,0.971830985915493,64,12.471533829904587,0.028169014084507116,113,334.23637755923045,22194.797956724957,0.03458887228616431,0.2912324462126003,420.4172446456188,341.9944612110107,0.20514338974284274,0.1696720046722726,51.391,0.576586,22758.5273,0.900472,22809.0,23526.0,0.4169422538745889,0.5559512798724402,0.7752103398006202,1.0,283.96708975333524,334.17142597267053,104.28201061252857,99.8120584975052,22194.797956724957,176.0,8892.0,24.268118952699467
235,11.75,152.8475603348951,200.74122072575426,424.1372638515712,185.10012502213644,0.975078556723372,283.96708975333524,341.73382778523205,310.9252766569792,365.9613270294467,24.22749924421464,0.07089581795642658,104.32879013726341,104.43563237196092,33.599853515625,104.96596556059296,103.32768335199545,100.31100771685436,104.32879013726341,44.0,0.647887323943662,22178.058133051716,21829.5,348.55813305171614,8654.0,9229.0,728.0,0.07888178567558782,2,1,1.7,0.9176954732510288,20.53594842801425,4.280028469761577,0.647887323943662,4.0,4.0,4.0,4.0,48.0,56.0,172.0,0.971830985915493,63,14.19563243747997,0.0,116,334.17142597267053,22179.835284033074,0.023271029731021107,0.5206966274473799,420.4172446456188,341.9944612110107,0.1871555409833655,0.16967342468705227,51.5038,0.585295,22739.957,0.899737,22790.0,23508.0,0.41694484891169964,0.556549990261,0.7766929168620738,1.0,283.95840065545895,333.23454301114435,104.32879013726341,100.31100771685436,22179.835284033074,172.0,8892.0,26.888913403207823
236,11.8,152.8254751466999,200.76389442995804,423.78427444412125,185.0359484737519,0.9775641702756945,283.93463437959633,333.23454301114435,286.711200728251,364.94792263060685,31.7133796194625,0.09516834399248313,104.353720768525,104.44456722384035,33.98748779296875,105.02283116408486,103.44701195137114,100.70853715973367,104.353720768525,52.0,0.647887323943662,22201.367634195278,21826.0,375.3676341952778,8936.0,9467.0,712.0,0.07520861941480934,2,1,1.736842105263158,0.9358288770053476,20.55141485586626,4.356677476864742,0.647887323943662,4.0,8.0,4.0,8.0,48.0,52.0,172.0,0.971830985915493,68,14.102211693107622,0.0,113,333.23454301114435,22178.058133051716,0.0316520520652024,0.3587759065690368,420.4172446456188,341.9944612110107,0.20737184962040056,0.16976832497761252,51.6165,0.593969,22721.3613,0.899001,22793.0,23487.0,0.41711827652622974,0.5651859850324752,0.7774830399393279,1.0,283.958204799357,333.23454301114435,104.353720768525,100.70853715973367,22178.058133051716,172.0,8868.0,29.398165174423298
237,11.85,152.84794418470005,200.78141191407374,423.8671057097173,185.08857517440316,0.9773955773955774,283.9792842047618,322.6267759249482,328.52290207382845,359.7343699864776,37.10759406152937,0.11501709352903061,104.97547317387091,105.2312805819875,33.98748779296875,105.30362476512659,103.83726479024602,100.74307181198691,104.97547317387091,48.0,0.6338028169014085,22179.835284033074,21803.5,376.33528403307355,8832.0,9361.0,696.0,0.07435103087277001,2,1,1.736842105263158,0.9386637458926615,19.64032535283421,4.383570356449474,0.6338028169014085,4.0,8.0,4.0,8.0,48.0,48.0,176.0,0.9859154929577465,58,13.449156808028123,0.014084507042253502,109,322.6267759249482,22177.47173425416,0.02849069880499215,0.09813556023012657,420.4172446456188,341.9944612110107,0.23260337192662217,0.16963776781885798,51.7293,0.602607,22702.7402,0.898265,22747.0,23456.0,0.41687968698694633,0.6629662039663172,0.7971881536465402,1.0,283.9570274826677,322.6267759249482,104.97547317387091,100.70853715973367,22177.47173425416,172.0,8892.0,29.398165174423298
238,11.9,152.85156873946642,200.88579981012475,423.503929169762,185.02322835548145,0.9803756543159191,283.958204799357,321.0497643701934,289.2130333498069,339.3186194491659,18.268855078972535,0.056903499414836,105.23300664640661,105.30065993849385,33.599853515625,105.63892639893004,103.85907375948827,100.74331663490106,105.23300664640661,48.0,0.647887323943662,22198.26643616189,21830.0,368.26643616189176,9265.0,9743.0,677.0,0.06948578466591399,2,1,1.6842105263157894,0.9366666666666666,19.171441327518497,4.065208468396316,0.647887323943662,4.0,8.0,4.0,8.0,48.0,52.0,172.0,0.971830985915493,70,13.025674601338077,0.014084507042253502,109,321.0497643701934,22168.324572701706,0.10445080296106157,0.3690086800023732,420.4172446456188,341.9944612110107,0.2363544348880955,0.1696994045054001,51.8421,0.611206,22684.1055,0.897527,22711.0,23426.0,0.4169923262997602,0.6775027726741453,0.8053501266700395,1.0,283.93463437959633,321.0497643701934,105.23300664640661,100.74307181198691,22168.324572701706,172.0,8892.0,29.398165174423298
239,11.95,152.83165193270423,200.86103806254988,419.9177906929649,185.00805022346591,0.9761023580416622,279.9873397451563,310.07302898137755,310.4619064212803,339.84880293349534,29.775773952117788,0.0960282616322172,105.37733543276732,106.23087581370353,35.150390625,106.23087581370353,103.90024390256451,101.37283103262703,105.37733543276732,40.0,0.6571428571428571,22091.199318642608,21743.5,347.699318642608,8892.0,9457.0,745.0,0.07877762503965317,2,1,1.6363636363636365,0.8925318761384335,18.956576449202327,4.426695087087293,0.6571428571428571,4.0,4.0,4.0,4.0,52.0,52.0,168.0,1.0,64,15.934195422040629,0.009255533199195143,105,319.8448637755279,22091.199318642608,0.031777717579520436,3.5861705969538074,420.4172446456188,341.9944612110107,0.2624635812863799,0.18131030908011092,51.9549,0.619762,22665.4648,0.89679,22714.0,23409.5,0.4382109281717025,0.6886092989564971,0.8099243191009954,1.0,279.9873397451563,319.8448637755279,105.37733543276732,100.74331663490106,22091.199318642608,168.0,8892.0,29.398165174423298
240,12.0,156.8583882516542,200.97592163332564,420.08368737969323,185.02119276200003,0.9745840266222962,275.93842934227894,310.782007382836,317.6998942537259,340.1801725572593,29.398165174423298,0.0945941672170527,106.04367115480359,106.30041449701736,33.55657958984375,106.80203396542336,104.35148379514688,100.81423154402398,106.04367115480359,40.0,0.6231884057971014,21980.72078209221,21632.5,348.22078209220854,9005.0,9616.0,819.0,0.08517054908485856,2,1,1.5909090909090908,0.8944444444444445,18.12758966926269,4.53191491139845,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,62,14.022819349572853,0.0339544513457557,105,317.7958792338349,22032.84518117305,4.028374810911323,0.16641645647759315,420.4172446456188,341.9944612110107,0.2607772127786939,0.1931494201246,52.0677,0.628273,22646.8262,0.896052,22678.0,23397.5,0.45984657095511444,0.7074964177488692,0.8310424057493243,1.0,275.98941527832903,317.7958792338349,106.04033605204488,100.81022089859131,22032.84518117305,168.0,8892.0,29.398165174423298
241,12.05,156.8644334910778,200.77860895499754,419.22006746726885,185.17724286875554,0.9732767762460233,275.92806645140104,299.3782548293966,267.2118667793726,345.14092661175414,45.76267178235753,0.1528590371683334,106.04033605204488,106.29875332215144,32.0,106.81943245240446,105.30107771375533,100.81153747597283,106.04033605204488,44.0,0.6231884057971014,22031.563678211598,21643.0,388.563678211598,8800.0,9430.0,805.0,0.08536585365853659,2,1,1.5909090909090908,0.889934148635936,18.125444190416214,4.608751982315656,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,59,14.679899474649066,0.0,101,312.9352298402185,22032.526855025313,0.19740526322440888,0.8776052580484616,420.4172446456188,341.9944612110107,0.28790205767665233,0.19317972146585927,52.1805,0.636735,22628.1992,0.895315,22674.0,23394.5,0.45990194580487115,0.7523008858340456,0.830936706795013,1.0,275.93842934227894,312.9352298402185,106.04367115480359,100.81153747597283,22032.526855025313,168.0,8926.0,29.398165174423298
242,12.1,156.81884383387293,200.76443199315813,420.22749092675485,184.97856089184637,0.9761845900288422,275.9278813602498,319.8448637755279,313.6232038245536,344.6345124734917,24.7896486979638,0.07750522676944269,106.27829034960763,106.4349169627186,32.0,106.95590587147498,105.40659402453757,100.38074683027963,106.27829034960763,48.0,0.6231884057971014,22032.457605830183,21676.0,356.45760583018273,9130.0,9708.0,788.0,0.08117016893283889,2,1,1.619047619047619,0.9084712755598832,16.44756668170591,4.362790881857906,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,77,14.335961240431242,0.0,108,310.782007382836,22032.457605830183,0.04774309469496616,1.0268283959217765,420.4172446456188,341.9944612110107,0.23922039866577327,0.19318026267682098,52.2932,0.645146,22609.5977,0.894579,22644.0,23373.5,0.459902934852697,0.7721488483303284,0.8384781597114438,1.0,275.92806645140104,312.8088709749303,106.27773715282646,100.81423154402398,22032.457605830183,168.0,8926.0,29.398165174423298
243,12.15,156.84629400080792,200.7719238541643,419.3519801280193,185.02689187760808,0.974048927686173,275.9232381046306,317.7958792338349,308.1802387618383,353.8367445214969,36.04086528766197,0.11340885028009763,106.27773715282646,106.43192342660562,32.756591796875,106.96041131011367,105.40400609107375,100.81022089859131,106.27773715282646,48.0,0.6231884057971014,22032.84518117305,21626.0,406.84518117304833,8677.0,9279.0,768.0,0.08276753960556095,2,1,1.619047619047619,0.9067460317460317,16.250939773519846,4.3243050923600235,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,59,15.477252399635445,0.0,108,312.8088709749303,22031.563678211598,0.02845416746443755,0.8768437961731008,420.4172446456188,341.9944612110107,0.2440940915691654,0.19319383966752046,52.406,0.653503,22591.0234,0.893844,22644.0,23352.5,0.4599277464217198,0.7534656359093173,0.838460627321731,1.0,275.9278813602498,310.782007382836,106.27829034960763,101.37283103262703,22031.563678211598,168.0,8967.0,27.27054598792472
244,12.2,156.43513681798663,201.03048263594954,419.17448089712735,184.98666916930105,0.9739604489577766,275.86381354519796,312.9352298402185,294.79404748011433,340.2057758281432,27.27054598792472,0.08714437809334788,106.41765541237723,107.08896050935533,33.98748779296875,107.08896050935533,105.51031630978548,101.74107334836235,106.41765541237723,48.0,0.6376811594202898,22029.98328351817,21624.5,405.4832835181696,8746.0,9355.0,776.0,0.08295029396044895,2,1,1.619047619047619,0.9000979431929481,8.73575908859846,4.628657908696301,0.6376811594202898,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,62,14.941872211575294,0.01449275362318836,106,312.8088709749303,22029.98328351817,0.4856983350020901,0.18199956931484004,420.4172446456188,341.9944612110107,0.2556555806743842,0.19336759850332808,52.5188,0.661803,22572.4863,0.893111,22602.0,23317.5,0.46024528581195506,0.7534656359093173,0.8428950375314176,1.0,275.9232381046306,310.16824334436933,106.41765541237723,101.74051901806354,22029.98328351817,168.0,8967.0,29.398165174423298
245,12.25,156.3538365699403,200.76358428091396,418.7735727345987,185.01308311981316,0.9753574432296047,275.98941527832903,310.16824334436933,297.10585301250615,336.85400335320975,26.68576000884042,0.08603640308596042,106.9919031618737,107.37048922749617,33.98748779296875,107.58694737323587,105.52000746564768,101.74051901806354,106.9919031618737,48.0,0.6231884057971014,22017.35913887637,21614.0,403.3591388763707,8926.0,9512.0,759.0,0.07979394449116906,2,1,1.619047619047619,0.8987090367428004,8.451169715507058,4.534910852892293,0.6231884057971014,4.0,8.0,4.0,8.0,48.0,48.0,168.0,0.9855072463768116,60,12.976382384709328,0.01449275362318836,105,312.8088709749303,22017.35913887637,0.27900620468565007,0.40177736566879363,420.4172446456188,341.9944612110107,0.2622371054122229,0.19300033602578293,52.6316,0.670042,22554.0039,0.89238,22574.0,23295.0,0.45957412395342884,0.7534656359093173,0.8610945926962152,1.0,275.86711357725085,310.16824334436933,106.9919031618737,101.74107334836235,22017.35913887637,168.0,8968.0,29.398165174423298
246,12.3,156.40829854350227,200.84305222357565,419.579222308413,184.99789305085227,0.9767046037116784,275.86711357725085,312.8088709749303,285.34958560834076,338.0773682208769,25.268497245946605,0.0807793499180262,107.41792373150284,107.50976499280006,33.599853515625,108.1540307427811,105.94682025106202,102.27499320676368,107.41792373150284,48.0,0.6376811594202898,22032.526855025313,21665.0,367.5268550253131,9185.0,9753.0,747.0,0.07659181790218395,2,1,1.5714285714285714,0.8960244648318043,7.209417725592534,4.2795965573027575,0.6376811594202898,4.0,8.0,4.0,8.0,48.0,48.0,168.0,0.9855072463768116,63,12.88798290665648,0.01449275362318836,106,310.16824334436933,22017.35913887637,0.0963392987059044,0.8057927611875364,420.4172446456188,341.9944612110107,0.25595613653144633,0.19335794913052473,52.7444,0.678218,22535.5781,0.891651,22559.0,23274.0,0.46022765185428105,0.7778063992142545,0.8745964041793299,1.0,275.86381354519796,310.16824334436933,107.41792373150284,102.27499320676368,22017.35913887637,168.0,8967.0,27.27054598792472
247,12.35,156.43297637713505,201.11322809442578,416.26943367059874,184.9867847602009,0.975070584544599,273.9862800413969,309.72158242442555,292.62261658762895,340.80127015839645,31.0796877339709,0.1003471811382553,107.52136040983348,108.22164452757906,33.599853515625,108.69921138010102,106.92944259142219,103.34680080330551,107.52136040983348,40.0,0.6323529411764706,21929.739169214823,21575.0,354.73916921482305,8967.0,9563.0,770.0,0.08051866569068283,2,1,1.6666666666666667,0.9032567049808429,7.230479962451727,4.546686701369032,0.6323529411764706,8.0,4.0,8.0,4.0,44.0,48.0,168.0,1.0,64,14.45581389240799,0.005328218243819238,105,309.72158242442555,21934.80014090571,0.2713005651716013,3.3098072785474524,420.4172446456188,341.9944612110107,0.2632995283399986,0.1988575514609071,52.8571,0.686328,22517.2227,0.890924,22546.0,23271.5,0.47027802058752805,0.7819236278625087,0.8778746086389775,1.0,273.9862800413969,312.8088709749303,107.52136040983348,102.38648895572942,21934.80014090571,168.0,8967.0,27.27054598792472
248,12.4,156.43013773250286,201.09751343183075,415.69323761754,184.99561082949052,0.9756485355648535,273.97513140217586,306.2144823726537,298.19410345350263,333.4193877744057,27.204905401752,0.08884264777733294,107.52450857654125,108.29578043345487,33.599853515625,108.76586650859998,107.43415284201069,103.34762268997602,107.52450857654125,40.0,0.6323529411764706,21934.80014090571,21583.5,351.3001409057106,8978.0,9560.0,759.0,0.07939330543933054,2,1,1.6666666666666667,0.9021526418786693,7.120662299842996,4.790965243124569,0.6323529411764706,8.0,4.0,8.0,4.0,44.0,48.0,168.0,1.0,67,15.578495198662747,0.0,104,309.72158242442555,21929.739169214823,0.01596898631170804,0.5762636471786202,420.4172446456188,341.9944612110107,0.271641479333774,0.19889015034915103,52.9699,0.694369,22498.9492,0.890201,22515.0,23247.0,0.4703375941398439,0.7819236278625087,0.8779743830546654,1.0,273.97513140217586,312.8088709749303,107.52450857654125,102.38732614511818,21929.739169214823,168.0,8926.0,27.27054598792472
249,12.45,160.36531219199804,200.7349500935888,415.7935803524179,184.9913597969834,0.9714611162887026,267.96397285053223,300.2349997493068,285.1610468716564,341.1776094227332,40.94260967342643,0.13636854366617185,108.08161711711732,108.29588802625938,32.0,108.77441033913294,107.49501318678082,102.38648895572942,108.08161711711732,40.0,0.6417910447761194,21844.216858415555,21509.0,335.2168584155552,8968.0,9657.0,878.0,0.09091850471160816,2,1,1.565217391304348,0.8731277533039647,7.512230237109787,4.773986762279749,0.6417910447761194,4.0,4.0,4.0,4.0,44.0,48.0,168.0,0.9850746268656716,65,16.034259914273456,0.009438103599648806,102,309.72158242442555,21888.64988826547,3.951841368387702,0.10043274227142492,420.4172446456188,341.9944612110107,0.2858642132950967,0.21646692200316542,53.0827,0.702338,22480.7617,0.889482,22527.0,23253.5,0.5024586504727747,0.7819236278625087,0.8956307476218485,1.0,267.96397285053223,312.8088709749303,108.08161711711732,102.38861436821851,21888.64988826547,168.0,8967.0,27.204905401752
250,12.5,160.45405127086985,200.7993738650005,415.5587520718065,184.9388667905116,0.9716642606723036,267.9255505400138,295.6400451651311,305.16067501628135,326.2477883775853,30.60774321245424,0.103530437479666,108.14169925600348,108.37140209320897,31.5751953125,108.83869323585563,107.49916169699705,102.38861436821851,108.14169925600348,48.0,0.6268656716417911,21879.887090087046,21525.0,354.8870900870461,9011.0,9698.0,879.0,0.09063724479274077,2,1,1.565217391304348,0.8616740088105727,6.2869274239732515,4.8995654180106,0.6268656716417911,4.0,4.0,4.0,4.0,48.0,48.0,164.0,1.0,63,15.808322068564893,0.01492537313432829,100,309.72158242442555,21888.64988826547,0.10965877275404837,0.24062384982239815,420.4172446456188,341.9944612110107,0.29679372354401357,0.21657926975985842,53.1955,0.710232,22462.6758,0.888766,22506.0,23225.0,0.5026639628414307,0.7819236278625087,0.8975349226091018,1.0,267.9494707066095,311.5420324976546,108.14169925600348,102.39000173947858,21888.64988826547,164.0,8967.0,26.68576000884042
251,12.55,160.45904876945892,200.80440240893776,415.79227097922006,185.00275766288544,0.9708097727515204,267.9010915590203,320.3791534905792,290.2780372846447,334.97176180199364,14.592608311414438,0.0455479332922438,108.20358920860863,108.37225780599383,35.96893310546875,108.90820141126665,107.52891481906786,102.39000173947858,108.20358920860863,48.0,0.6268656716417911,21848.418139326386,21459.5,388.91813932638615,8689.0,9373.0,862.0,0.09196628614104342,2,1,1.5909090909090908,0.869683257918552,6.533470669088603,4.778429620804599,0.6268656716417911,4.0,4.0,4.0,4.0,48.0,52.0,160.0,0.9850746268656716,60,14.0929154304275,0.0,109,316.1501347344258,21879.887090087046,0.0070895166462005615,0.24210147395732529,420.4172446456188,341.9944612110107,0.23794954281517267,0.2166507884064086,53.3083,0.718048,22444.6992,0.888055,22493.0,23198.5,0.5027946611585001,0.7226665526277537,0.8994963923886036,1.0,267.9255505400138,311.5420324976546,108.20358920860863,103.31010819947771,21879.887090087046,160.0,8967.0,27.204905401752
252,12.6,160.44461542928616,200.8038215958985,414.83960329423576,184.9616159098896,0.971222104144527,267.9494707066095,348.44738402779717,259.4037749768802,377.2147207598374,28.767336732040235,0.08255862448875592,108.35561822763752,109.29305858259329,30.36279296875,109.29305858259329,107.5227669887467,102.38732614511818,108.35561822763752,44.0,0.6268656716417911,21871.551895218556,21495.0,376.5518952185557,8733.0,9410.0,849.0,0.0902231668437832,2,1,1.5909090909090908,0.8673376029277219,5.860860760885473,4.688788731987991,0.6268656716417911,4.0,4.0,4.0,4.0,48.0,52.0,160.0,0.9850746268656716,63,15.068231371645833,0.0,118,316.1501347344258,21871.551895218556,0.014445021714386889,0.9535556417183678,420.4172446456188,341.9944612110107,0.17118674729550398,0.21650932661951916,53.4211,0.725783,22426.8438,0.887348,22478.0,23183.0,0.502536143717694,0.7226665526277537,0.9043146272373992,1.0,267.90866518157566,309.72158242442555,108.35561822763752,103.34680080330551,21871.551895218556,160.0,8786.0,28.767336732040235
253,12.65,160.58488362895542,200.88130456332607,415.81587391081246,184.9594607115074,0.9717036235803136,267.90866518157566,336.2021018643119,303.05052713810926,346.2109175801475,10.008815715835624,0.029770235404046018,108.41727180859759,109.36876602174686,34.3751220703125,109.36876602174686,107.52659368994807,103.31010819947771,108.41727180859759,44.0,0.6268656716417911,21855.904262982767,21477.5,378.40426298276725,8591.0,9245.0,834.0,0.09021092482422931,2,1,1.619047619047619,0.896817743490839,6.020288435979779,4.5262014758564755,0.6268656716417911,4.0,4.0,4.0,4.0,48.0,52.0,160.0,0.9850746268656716,61,14.066717154505438,0.0,114,316.1501347344258,21871.551895218556,0.16024599239867615,0.9762729954634174,420.4172446456188,341.9944612110107,0.20031324560031816,0.21662864295256545,53.5338,0.733434,22409.1211,0.886647,22442.0,23170.5,0.5027541909638356,0.7226665526277537,0.9062686057227725,1.0,267.90866518157566,306.2144823726537,108.41727180859759,103.34762268997602,21871.551895218556,160.0,8786.0,27.204905401752
254,12.7,160.66012633216351,200.88018658196,415.53507466431245,184.8735515355697,0.9746767352849901,267.902016207722,316.1501347344258,301.86921281505545,339.23868750026065,23.088552765834834,0.07303034295787919,108.4502493159938,109.60233200646348,30.756591796875,109.60233200646348,108.07803917288228,103.38775883108514,108.4502493159938,44.0,0.6268656716417911,21888.64988826547,21501.0,387.6498882654705,9055.0,9667.0,812.0,0.08399710354815351,2,1,1.619047619047619,0.8876953125,6.696117359014432,4.467731421305938,0.6268656716417911,4.0,8.0,4.0,8.0,48.0,48.0,160.0,0.9850746268656716,70,14.120296821319693,0.0,107,316.1501347344258,21869.988360818195,0.07525100842112098,0.2936470727680902,420.4172446456188,341.9944612110107,0.24800864198394756,0.21664808471144692,53.6466,0.740998,22391.541,0.885952,22425.0,23146.5,0.502789720231925,0.7226665526277537,0.9073137573417055,1.0,267.9029379180247,302.2821637216006,108.4502493159938,103.38586237336045,21869.988360818195,160.0,8785.0,28.767336732040235
255,12.75,160.71467683767787,200.94902575794615,415.43738066802075,184.85774379535206,0.974629570408272,267.9029379180247,311.5420324976546,289.8123441622763,320.9035337220783,9.361501224423705,0.030048918758640318,109.15502405584631,109.60518876799136,32.0,110.05353234888153,108.50246658572631,103.38853601775573,109.15502405584631,44.0,0.6268656716417911,21890.317225246297,21468.0,422.3172252462973,8786.0,9381.0,783.0,0.08346658138791174,2,1,1.65,0.9033570701932858,6.904476274671225,4.497238256282073,0.6268656716417911,4.0,8.0,4.0,8.0,48.0,48.0,160.0,0.9850746268656716,62,13.94527202572376,0.0,105,311.5420324976546,21869.988360818195,0.08783273764561157,0.09896464804277454,420.4172446456188,341.9944612110107,0.25896942509991017,0.21664538960843427,53.7594,0.748473,22374.1172,0.885262,22416.0,23131.0,0.5027847950068954,0.7651430928760174,0.9296500865096452,1.0,267.902016207722,311.5420324976546,109.15502405584631,103.38775883108514,21869.988360818195,160.0,8733.0,23.088552765834834
256,12.8,159.50965311004174,201.12875538639562,414.6657643262091,184.95653789051482,0.975869076906621,267.9016263072678,296.86829055353485,289.88702196028004,338.6389482801351,41.770657726600234,0.1407043428205669,109.36952611174388,109.4467669804296,31.9627685546875,110.05757509840996,108.49996108366639,104.30722293601356,109.36952611174388,48.0,0.6268656716417911,21869.988360818195,21471.5,398.48836081819536,8785.0,9349.0,760.0,0.08129211680393625,2,0,1.619047619047619,0.8961165048543689,7.147058086062708,4.6076782491869785,0.6268656716417911,8.0,4.0,8.0,4.0,44.0,52.0,160.0,0.9850746268656716,66,15.022048757825289,0.0,101,302.2821637216006,21855.904262982767,1.218353365616341,0.7779151960141932,420.4172446456188,341.9944612110107,0.2938722320874986,0.21664922478971838,53.8722,0.755854,22356.8555,0.884579,22406.0,23123.5,0.5027918036929326,0.8504986619476123,0.9364482707475346,1.0,267.9016263072678,311.5420324976546,109.36952611174388,103.38853601775573,21855.904262982767,160.0,8694.0,23.088552765834834
257,12.85,163.55777291271735,201.15631003898895,414.26296922628234,184.92171439601051,0.9724935732647815,263.9140584986452,291.4573316580523,311.02296877720147,334.100117096461,42.64278543840874,0.14630884457708104,109.52478024278977,110.13404355720758,30.756591796875,110.66576176556197,109.36969003066298,104.30720070092562,109.52478024278977,48.0,0.6363636363636364,21753.789959256806,21387.5,366.28995925680647,8694.0,9336.0,836.0,0.0895458440445587,2,0,1.619047619047619,0.895771878072763,8.006535148412052,4.671211956220245,0.6363636363636364,4.0,8.0,4.0,8.0,44.0,48.0,160.0,0.9696969696969697,64,15.118770223681599,0.009497964721845276,99,302.2821637216006,21855.904262982767,4.048213580790173,0.4042976234094311,420.4172446456188,341.9944612110107,0.3067426815383616,0.22830896861861705,53.985,0.76314,22339.7734,0.883903,22393.0,23102.0,0.5240996579296382,0.8504986619476123,0.9413687186291503,1.0,267.9016263072678,302.2821637216006,109.52478024278977,103.47093209819887,21855.904262982767,160.0,8733.0,24.98769921706986
